query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=172968;,1.0,838,1.4620000001741573,0,0.0
4447,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<18706;,1070662.1265884116,1662011,2.8904999999213032,0,0.0
4448,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id<11941;",889469.5438176619,1380742,2.2889000028953888,0,0.0
4449,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<103280;,1526412.0482194412,2369736,2.16760000330396,0,0.0
4450,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=35054;",172.6254725743803,216,8.516800000506919,0,0.0
4451,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=2009 AND ci.role_id=5 AND mi_idx.info_type_id<101;",9326.734148774281,22264,31.705800000054296,0,0.0
4452,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>1948;",262380.7198436956,636738,4.932199997710995,0,0.0
4453,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=7 AND ci.person_id>2861640;",4827828.42941636,4019820,12.211799999931827,0,0.0
4454,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=8 AND mk.keyword_id>5297;",2465570.7759935674,2425085,1.938900000823196,0,0.0
4455,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>1042680 AND ci.role_id=10;",3885183.827775553,3907557,1.8132999975932762,0,0.0
4456,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<2 AND t.production_year>1911;",7834563.884508636,7912656,5.0325000047450885,0,0.0
4457,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year=2002;",231414.14098263183,807477,25.802199997997377,0,0.0
4458,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id>4 AND t.production_year<1996;",1511734.0362614433,1584686,3.7507000015466474,0,0.0
4459,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year>1980 AND mi_idx.info_type_id=99;",1738333.1946162835,2400263,7.5010000000474975,0,0.0
4460,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<1615;,869698.79430725,1264091,1.6698000035830773,0,0.0
4461,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2012 AND ci.role_id>7;",104178744.09149057,130473932,10.371299998951145,0,0.0
4462,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id=7 AND t.production_year<2000 AND mc.company_id<6;",559.1899842910643,293,6.571800004167017,0,0.0
4463,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=2 AND mc.company_id>79756;",89881.4702549042,163032,14.369700002134778,0,0.0
4464,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<3855602 AND ci.role_id<4;,23887590.92921583,24130698,1.8702999950619414,0,0.0
4465,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>1 AND mi_idx.info_type_id>99;",9114073.72376775,13292008,4.509200000029523,0,0.0
4466,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.production_year>1978 AND ci.role_id=1;",20817693.29109079,19960933,13.449199999740813,0,0.0
4467,SELECT COUNT(*) FROM title t WHERE t.kind_id>1 AND t.production_year<1959;,19169.369821531152,44674,4.357199999503791,0,0.0
4468,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>46197;,248206.13874412395,360763,1.7292000047746114,0,0.0
4469,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year=2009 AND mi.info_type_id=3;",58566.03408224369,82589,4.486000005272217,0,0.0
4470,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<36392 AND mc.company_type_id=2;",6404639.791906174,3759304,8.609600001364015,0,0.0
4471,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND mi.info_type_id>98 AND mi_idx.info_type_id>101;",14261.12278532718,14899,5.674799998814706,0,0.0
4472,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>7168;",1300676.785600864,1893725,2.076400000078138,0,0.0
4473,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.production_year<2007 AND mk.keyword_id<797;",438048.8394936468,646438,3.8952000031713396,0,0.0
4474,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1989 AND ci.role_id=2 AND mi_idx.info_type_id<101;",3762878.174101661,3295126,15.278099999704864,0,0.0
4475,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<6 AND t.production_year=1973;",21246.226615430183,31307,5.13630000205012,0,0.0
4476,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id>4 AND mc.company_id>6926 AND mc.company_type_id=2 AND ci.person_id<530597;",548217.6555653926,907273,19.92199999949662,0,0.0
4477,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id>12737;",14933928.905265253,23406476,7.87319999653846,0,0.0
4478,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<69271;,2974341.1618071734,4326365,2.102899998135399,0,0.0
4479,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<2340;,1073982.113627849,1561013,1.8541999961598776,0,0.0
4480,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id>14846;",842013.5410442988,1223851,1.9928000037907623,0,0.0
4481,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.production_year=2004 AND mc.company_id<20427 AND mk.keyword_id<25296;",523906.6249438471,916046,29.08919999754289,0,0.0
4482,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1858277;,18470112.017933402,18658174,1.1986999961663969,0,0.0
4483,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=40209 AND mc.company_type_id<2;,1.0,2,3.2862000007298775,0,0.0
4484,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id<100030;,3076567.4458749266,4474949,2.3879000000306405,0,0.0
4485,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>6225;,1000869.8770230729,1553926,2.248099997814279,0,0.0
4486,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.production_year=1999 AND mi_idx.info_type_id<101;",115722.72902278179,163530,7.8104999993229285,0,0.0
4487,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>2805368 AND ci.role_id>9;",3321845.714182059,3338728,1.8018999980995432,0,0.0
4488,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.production_year<1985 AND mi_idx.info_type_id=99;",42840.95524147144,125182,3.8873999947099946,0,0.0
4489,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year<2010 AND mc.company_id<42541 AND mi.info_type_id<15;",2004286.2939066635,2083778,29.292100000020582,0,0.0
4490,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>1327653 AND ci.role_id<10;",201677637.9280744,185990843,6.594699996639974,0,0.0
4491,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=9492;",99.07247688674573,144,1.8723999965004623,0,0.0
4492,SELECT COUNT(*) FROM title t WHERE t.kind_id>3 AND t.production_year<1938;,53.52374098305846,23,4.21479999931762,0,0.0
4493,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id=306515 AND ci.role_id<9;,1.0,8,1.8332999970880337,0,0.0
4494,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=3 AND t.production_year<2009 AND mc.company_id>239 AND mc.company_type_id=2;",651465.5550226852,821109,29.15930000017397,0,0.0
4495,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>4 AND t.production_year<1953 AND mi_idx.info_type_id=99;",1082.334094576977,1093,33.15160000056494,0,0.0
4496,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx WHERE t.id=mi_idx.movie_id AND t.kind_id>2 AND t.production_year>2010 AND mi_idx.info_type_id=99;",12385.570650869982,22239,0.33830000029411167,0,0.0
4497,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id<45851 AND mi.info_type_id=16;",7552835.812165329,9090766,2.4110000013024546,0,0.0
4498,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id<1798117 AND ci.role_id>1 AND mi_idx.info_type_id=101;",752746.2738424614,2268028,1.850299995567184,0,0.0
4499,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year<1996 AND mi.info_type_id=3;",289507.53909904615,35286,6.418500001018401,0,0.0
4500,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND t.production_year<2009 AND ci.role_id=6;",6067931.247666191,6573800,9.43589999951655,0,0.0
4501,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year=1992 AND ci.person_id<3750295;",361976.6189515875,362939,2.2074000007705763,0,0.0
4502,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>2583195 AND ci.role_id=3;,2361524.5714142337,2370616,1.690600001893472,0,0.0
4503,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND mc.company_id>11145 AND mc.company_type_id=1;",282386.23878362816,440628,3.29730000521522,0,0.0
4504,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.kind_id=3 AND t.production_year=1997 AND ci.person_id>386835 AND ci.role_id=1;",63088.62432662406,108854,25.83009999943897,0,0.0
4505,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year=2008 AND mi_idx.info_type_id<100;",13867.705824617964,20045,9.021500001836102,0,0.0
4506,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND t.kind_id=7 AND mc.company_type_id=1 AND ci.person_id<3978504;",6904210.044134621,10226660,3.911500003596302,0,0.0
4507,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>14922;,676802.8240655055,1050870,2.1420000048237853,0,0.0
4508,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mk.keyword_id<1382;",50155480.263649166,51668834,1.0470999986864626,0,0.0
4509,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND mk.keyword_id<16264;",164715914.275494,170616734,3.541999998560641,0,0.0
4510,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year<1990 AND ci.person_id<1289678 AND ci.role_id<2 AND mk.keyword_id=3521;",5881.563933216246,7057,14.56079999479698,0,0.0
4511,"SELECT COUNT(*) FROM title t,movie_info mi,movie_info_idx mi_idx WHERE t.id=mi.movie_id AND t.id=mi_idx.movie_id AND t.production_year<2010 AND mi.info_type_id<13;",6577014.343125254,9288953,4.04040000285022,0,0.0
4512,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>252027 AND ci.role_id>3;,11505460.671974778,11577086,2.022599997872021,0,0.0
4513,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id>16 AND mk.keyword_id=10104;",3108.619476014777,3140,1.8474000025889836,0,0.0
4514,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year=2008 AND mk.keyword_id>1;",60429.79784483537,91252,6.880799999635201,0,0.0
4515,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>1347087;,22345462.387011006,22560989,1.2350000033620745,0,0.0
4516,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.production_year>1999 AND ci.person_id=1164479 AND ci.role_id=1;",1.1236749999999998,3,15.76099999510916,0,0.0
4517,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND mc.company_id<20235;",12828000.37057698,23842427,15.521699999226257,0,0.0
4518,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year>0 AND mi_idx.info_type_id<101 AND mk.keyword_id<16264;",2752537.2826599376,3788302,9.983399999327958,0,0.0
4519,"SELECT COUNT(*) FROM title t,movie_companies mc,cast_info ci WHERE t.id=mc.movie_id AND t.id=ci.movie_id AND mc.company_id=11264 AND mc.company_type_id=2 AND ci.role_id=1;",2240.5622341835797,4519,9.435399995709304,0,0.0
4520,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=2907675 AND ci.role_id>1;",1.0,58,1.8769999951473437,0,0.0
4521,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=9174;",424.20515859064125,1973,7.833000003302004,0,0.0
4522,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id>2071795 AND ci.role_id<8;",104819676.67820811,95271374,7.102900002792012,0,0.0
4523,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND mc.company_id=1396 AND mc.company_type_id=1 AND mi_idx.info_type_id>100;",3.6170026975088363,6,2.926500004832633,0,0.0
4524,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id=52;",81279.32121669942,161079,8.179199998266995,0,0.0
4525,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info mi WHERE t.id=ci.movie_id AND t.id=mi.movie_id AND ci.person_id=3311036 AND ci.role_id>3;",12.656339699999984,5882,8.243600001151208,0,0.0
4526,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND mk.keyword_id>6960;",3287466.2419668166,4443602,3.5637999972095713,0,0.0
4527,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year<1997 AND ci.person_id>2557075 AND ci.role_id>1;",1748759.2856357582,1421851,4.983400001947302,0,0.0
4528,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>10295 AND mc.company_type_id=1;,305188.4843794906,482847,2.9238999995868653,0,0.0
4529,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id<459 AND mi.info_type_id<8;",4436045.49992986,3120776,2.4135999992722645,0,0.0
4530,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>2008 AND ci.person_id<2062618 AND ci.role_id=3;",376457.4025158476,470090,2.686100000573788,0,0.0
4531,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id>3519621 AND ci.role_id>1;",2871537.890956853,2886164,1.8885000026784837,0,0.0
4532,SELECT COUNT(*) FROM title t WHERE t.kind_id<4 AND t.production_year=1941;,881.315453840793,2203,3.7849000000278465,0,0.0
4533,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.production_year<1973 AND mc.company_type_id<2 AND mi.info_type_id<2;",267715.5146172753,300269,14.428400005272124,0,0.0
4534,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND mc.company_id<1498 AND mc.company_type_id<2;",7839689.104806808,15290884,9.273200004827231,0,0.0
4535,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=88364;,84.38977755446987,131,2.2365999975590967,0,0.0
4536,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=3 AND t.production_year=2006 AND mc.company_type_id>1;",4103.73884871091,8286,25.930699994205497,0,0.0
4537,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=578700 AND ci.role_id=1;",1.0,17,2.135000002454035,0,0.0
4538,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>1 AND t.production_year>2002 AND mc.company_type_id>1;",187946.9348770024,321741,5.659599999489728,0,0.0
4539,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<82 AND mc.company_type_id<2 AND mk.keyword_id=793;",270.20992427343685,865,9.01960000192048,0,0.0
4540,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>1983 AND mk.keyword_id>3639;",192957.5043528978,294365,5.931699997745454,0,0.0
4541,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id=7 AND t.production_year=2011 AND ci.person_id>2224539 AND ci.role_id=9;",42002.613307361884,47515,5.277500000374857,0,0.0
4542,"SELECT COUNT(*) FROM title t,movie_companies mc WHERE t.id=mc.movie_id AND t.kind_id>4 AND t.production_year>1968;",387218.4718299414,596702,5.580700002610683,0,0.0
4543,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.kind_id<7 AND t.production_year<1986 AND mi.info_type_id<3;",538414.3935439079,503555,4.406100000778679,0,0.0
4544,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id<8787;",1968613.459948255,2861343,1.7184000025736168,0,0.0
4545,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id<4 AND mk.keyword_id<12917;",1648701.05074383,2395887,4.952000002958812,0,0.0
4546,"SELECT COUNT(*) FROM title t,movie_info mi WHERE t.id=mi.movie_id AND t.production_year<1912 AND mi.info_type_id<4;",91984.96353070681,100018,2.2889999963808805,0,0.0
4547,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND ci.person_id=78330 AND ci.role_id=1;",1.0,723,1.8058999994536862,0,0.0
4548,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>1999 AND mk.keyword_id<15867;",60700594.12430588,88961079,17.11020000220742,0,0.0
4549,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id=2 AND t.production_year>2011 AND mi.info_type_id=16;",16578.656043402963,6834,6.057799997506663,0,0.0
4550,SELECT COUNT(*) FROM title t WHERE t.kind_id<4 AND t.production_year=1983;,2351.983210664847,6603,4.554099999950267,0,0.0
4551,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id<7 AND t.production_year=1993 AND ci.person_id>56020 AND ci.role_id>1 AND mi_idx.info_type_id=100;",26067.99080305542,73440,31.297399997129105,0,0.0
4552,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id>1 AND t.production_year>0 AND mc.company_id=666 AND mc.company_type_id=1 AND mi_idx.info_type_id<100;",219.48173619814358,6,30.65500000229804,0,0.0
4553,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>2133508;,15042377.732853625,15118747,1.2110999959986657,0,0.0
4554,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_type_id>1 AND mk.keyword_id<5673;",5057670.396158274,4488624,5.278099997667596,0,0.0
4555,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>2010 AND mi.info_type_id>4;",1186575.632427382,983305,6.048000002920162,0,0.0
4556,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id=1700;,968.2277531631113,1503,2.45800000266172,0,0.0
4557,"SELECT COUNT(*) FROM title t,cast_info ci,movie_keyword mk WHERE t.id=ci.movie_id AND t.id=mk.movie_id AND t.production_year>2000 AND mk.keyword_id<9713;",49573200.73574388,72639411,17.06999999441905,0,0.0
4558,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id>19261;,602053.4512522764,934835,2.215000000433065,0,0.0
4559,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<874165 AND ci.role_id=2;,1462.1142973872056,1579,1.9114000024273992,0,0.0
4560,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>2 AND mk.keyword_id<2158;",315812.65850722353,463527,4.459999996470287,0,0.0
4561,"SELECT COUNT(*) FROM title t,movie_info mi,movie_keyword mk WHERE t.id=mi.movie_id AND t.id=mk.movie_id AND mi.info_type_id=71 AND mk.keyword_id=4886;",27.805033665013873,63,1.84830000216607,0,0.0
4562,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id<1501643;,15170990.78753771,15247603,1.294099994993303,0,0.0
4563,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<169;,226431.94550769657,351495,2.355399999942165,0,0.0
4564,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.production_year>1998 AND ci.person_id<2632798;",15317727.391466677,15328873,2.1880999993300065,0,0.0
4565,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id<7 AND t.production_year<2013 AND mc.company_id>11690;",8481562.211669987,14002907,29.814800000167452,0,0.0
4566,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id>72745;,110908.88586188949,161204,1.9057999961660244,0,0.0
4567,SELECT COUNT(*) FROM movie_keyword mk WHERE mk.keyword_id=1376;,200.89696702031443,292,1.7144000012194738,0,0.0
4568,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND mc.company_id<100309 AND mc.company_type_id=1;",12910488.83432277,26443187,8.769799998844974,0,0.0
4569,"SELECT COUNT(*) FROM title t,movie_info_idx mi_idx,movie_keyword mk WHERE t.id=mi_idx.movie_id AND t.id=mk.movie_id AND t.kind_id=7 AND t.production_year>2011 AND mi_idx.info_type_id<101;",20823.244792363632,41748,9.143200004473329,0,0.0
4570,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND mk.keyword_id=20531;",125.90460604357311,183,1.8383999995421618,0,0.0
4571,SELECT COUNT(*) FROM cast_info ci WHERE ci.person_id>3685269 AND ci.role_id>10;,173310.5849419087,176011,1.6622999974060804,0,0.0
4572,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_keyword mk WHERE t.id=mc.movie_id AND t.id=mk.movie_id AND t.kind_id=1 AND t.production_year=1997;",294279.88903463987,552843,25.777500006370246,0,0.0
4573,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND mc.company_id<264 AND mc.company_type_id=1 AND mi_idx.info_type_id>101;",13.805165073695152,643,19.93400000355905,0,0.0
4574,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND ci.person_id=887764 AND mi_idx.info_type_id=100;",0.13880517612885637,2,1.7997999966610223,0,0.0
4575,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info mi WHERE t.id=mc.movie_id AND t.id=mi.movie_id AND t.kind_id=7 AND t.production_year>2007 AND mi.info_type_id>16;",334783.57730710227,233763,16.2348000012571,0,0.0
4576,"SELECT COUNT(*) FROM title t,movie_companies mc,movie_info_idx mi_idx WHERE t.id=mc.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=4 AND mc.company_id<4226 AND mc.company_type_id<2 AND mi_idx.info_type_id>99;",10999.312374712774,23710,20.716999999422114,0,0.0
4577,"SELECT COUNT(*) FROM title t,movie_keyword mk WHERE t.id=mk.movie_id AND t.kind_id>1 AND t.production_year>2008 AND mk.keyword_id<1595;",57142.88152041611,77774,5.733999998483341,0,0.0
4578,"SELECT COUNT(*) FROM title t,cast_info ci,movie_info_idx mi_idx WHERE t.id=ci.movie_id AND t.id=mi_idx.movie_id AND t.kind_id=1 AND ci.role_id=8 AND mi_idx.info_type_id=101;",116492.64516172181,227780,23.99100000184262,0,0.0
4579,SELECT COUNT(*) FROM movie_companies mc WHERE mc.company_id<182961;,1641221.4416967914,2547957,2.3356999954557978,0,0.0
4580,"SELECT COUNT(*) FROM title t,cast_info ci WHERE t.id=ci.movie_id AND t.kind_id<7 AND t.production_year>1909 AND ci.person_id<3033660;",12108358.165528277,12191414,4.418399999849498,0,0.0
