query_no,query,cardinality_predict,cardinality_true,latency_ms,generated_spn_calls,latency_generated_code
0,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.06;",3274125.9999999995,3274126,0.5507999994733837,0,0.0
1328,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.276099999609869,0,0.0
1329,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<-152.29 AND n.n_regionkey<1;",2299.7650666663317,2343,0.5025999998906627,0,0.0
1330,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2289000003656838,0,0.0
1331,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal=3605.55 AND s.s_nationkey<8 AND ps.ps_availqty>9730 AND ps.ps_supplycost<246.78 AND ps.ps_partkey<44370;",0.11710580344068411,0,1.3219000002209214,0,0.0
1332,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.3073999996558996,0,0.0
1333,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=3158.95;",1.0,1,0.48180000067077344,0,0.0
1334,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_quantity>25.0 AND ps.ps_partkey<8909 AND ps.ps_suppkey>3118 AND l.l_tax<0.06;",61126.554454375946,60816,5.904399999963061,0,0.0
1335,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_nationkey>18;",2392.000000000001,2392,0.5647999996654107,0,0.0
1336,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=425.62;",1.000000000001762,1,0.539300000127696,0,0.0
1337,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>5438.78 AND n.n_regionkey=4;",12371.284799989437,12407,0.5214000002524699,0,0.0
1338,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=0;",4.99999999999999,5,0.2640000002429588,0,0.0
1339,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<2;",59715.99999999994,59716,0.3385999998499756,0,0.0
1340,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.37199999951553764,0,0.0
1341,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey=96443 AND s.s_nationkey=18 AND s.s_acctbal>9504.89;",0.0071306399999874395,0,0.9329000004072441,0,0.0
1342,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_availqty=4756 AND l.l_quantity>17.0;",383.79906829068216,334,1.5434000006280257,0,0.0
1343,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>9991 AND s.s_acctbal>6130.78;",226.29379999996223,209,0.8949000002758112,0,0.0
1344,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1332.24 AND ps.ps_supplycost<286.77 AND ps.ps_suppkey<8724 AND ps.ps_availqty>9672;",4361.721688685035,4248,1.2005999997199979,0,0.0
1345,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_nationkey<17 AND c.c_acctbal>-687.49;",986719.698389015,990081,1.6562000000703847,0,0.0
1346,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.2258000004076166,0,0.0
1347,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2533999995648628,0,0.0
1348,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal=9550.77 AND ps.ps_partkey=86218;",0.0003999999999993399,0,0.8529000006092247,0,0.0
1349,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.34139999934268417,0,0.0
1350,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2694000004339614,0,0.0
1351,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2835000004779431,0,0.0
1352,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty>2994 AND p.p_size>12 AND ps.ps_supplycost=735.52;",6.37825389887387,5,0.5964000001768,0,0.0
1353,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<1603.88;",35484.00000002079,35484,0.46610000026703347,0,0.0
1354,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>8240.86 AND n.n_regionkey<1;",4757.874613327954,4751,0.6702999999106396,0,0.0
1355,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.3167000004395959,0,0.0
1356,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=0;",4.99999999999999,5,0.273399999969115,0,0.0
1357,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.24819999998726416,0,0.0
1358,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_nationkey<18;",7201.0,7201,0.4630999992514262,0,0.0
1359,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.3237999999328167,0,0.0
1360,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey<123072 AND ps.ps_availqty<1971 AND ps.ps_supplycost<534.45 AND s.s_acctbal=2867.41;",5.1820138776924285,8,1.0803000004671048,0,0.0
1361,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=3966.94;",1.0,1,0.45339999996940605,0,0.0
1362,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>944.91 AND ps.ps_availqty>154 AND p.p_retailprice>1273.21 AND p.p_size<6;",3186.3989683944615,3178,0.9672000005593873,0,0.0
1363,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>3;",5.0000000000000036,5,0.2563999996709754,0,0.0
1364,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice<1219.21 AND ps.ps_supplycost>729.84 AND p.p_size<12 AND ps.ps_suppkey=7078 AND ps.ps_availqty<296;",0.048916879999996596,0,1.1981999996351078,0,0.0
1365,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.3623999991759774,0,0.0
1366,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<6335 AND ps.ps_suppkey=7431;",50.6573957832111,42,0.5871999992450583,0,0.0
1367,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<202795.54 AND c.c_acctbal=-748.12;",3.14605379872204,9,2.3808000005374197,0,0.0
1368,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_nationkey<3 AND c.c_acctbal<9223.77;",166300.4409903219,166543,1.7412999995940481,0,0.0
1369,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.31350000062957406,0,0.0
1370,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey>1;",90284.00000000003,90284,0.3021000002263463,0,0.0
1371,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25430000005144393,0,0.0
1372,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_partkey=3554 AND o.o_custkey=97588 AND o.o_totalprice<25045.30 AND l.l_suppkey=318 AND l.l_linenumber<6;",1.0,0,2.633099999911792,0,0.0
1373,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.3348000000187312,0,0.0
1374,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey=1 AND ps.ps_supplycost<634.15 AND ps.ps_partkey<166889 AND s.s_acctbal=9810.82 AND ps.ps_availqty>5279;",19.995014533641452,0,1.0106999998242827,0,0.0
1375,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.23839999994379468,0,0.0
1376,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2798000004986534,0,0.0
1377,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND ps.ps_suppkey=3947 AND p.p_retailprice>1204.21 AND ps.ps_availqty=1723 AND p.p_size<31 AND ps.ps_supplycost=148.27;",0.47844548437495077,0,0.9961000005205278,0,0.0
1378,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>2;",10.000000000000004,10,0.273399999969115,0,0.0
1379,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.23330000021815067,0,0.0
1380,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2518999999665539,0,0.0
1381,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND s.s_nationkey>19 AND ps.ps_availqty<4730;",75408.89260000037,75620,0.8033000003706547,0,0.0
1382,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.2709000000322703,0,0.0
1383,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey<2;",59715.99999999994,59716,0.2891999993153149,0,0.0
1384,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice=119805.12 AND c.c_acctbal<-596.57;",1.0,0,2.4014000000533997,0,0.0
1385,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_tax=0.08 AND l.l_orderkey>1161153 AND l.l_extendedprice<57166.3 AND ps.ps_availqty<4763;",198242.3076142388,198488,1.7196999997395324,0,0.0
1386,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.2812000002450077,0,0.0
1387,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2469000000928645,0,0.0
1388,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_suppkey=1868 AND o.o_totalprice>69439.76 AND l.l_partkey=197403 AND l.l_linenumber=2;",1.0,0,2.533900000344147,0,0.0
1389,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_availqty<3601 AND p.p_retailprice=1615.62;",14.36814999999846,16,0.8173000005626818,0,0.0
1390,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>147776.49 AND c.c_nationkey=14 AND c.c_acctbal<123.50;",2902.4277071785555,2621,2.3724000002403045,0,0.0
1391,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_acctbal<4241.97;",715070.9922883251,718162,1.5318000005208887,0,0.0
1392,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>2361 AND s.s_nationkey<1 AND ps.ps_supplycost>844.49 AND ps.ps_partkey>96820 AND s.s_acctbal=3995.87;",4.933215379569041,0,1.0535999999774504,0,0.0
1393,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_partkey=34774 AND ps.ps_supplycost=60.33 AND s.s_nationkey>18;",0.23920000000000008,0,0.7086000005074311,0,0.0
1394,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>4;",1.0,0,0.2544999997553532,0,0.0
1395,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<1;",4.99999999999999,5,0.26170000001002336,0,0.0
1396,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal=2555.98;",1.0,1,0.420000000303844,0,0.0
1397,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=3;",5.000000000000001,5,0.30919999971956713,0,0.0
1398,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=754.41;",1.9999999999993203,2,0.7126999998945394,0,0.0
1399,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost=248.8;",9.000000000007407,9,0.553599999875587,0,0.0
1400,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity>10.0;",4802275.0,4802275,1.3769999995929538,0,0.0
1401,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey;",1492928.7820055387,1500000,0.23320000036619604,0,0.0
1402,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey<2655;",1593434.4977224583,1593085,2.5656999996499508,0,0.0
1403,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.3636999999798718,0,0.0
1404,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2589999994597747,0,0.0
1405,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_discount=0.05 AND o.o_custkey>27559 AND l.l_extendedprice<39836.88;",242330.8443634495,241832,1.5456999999514665,0,0.0
1406,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25490000007266644,0,0.0
1407,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size>44;",95119.99999999991,95120,0.7862000002205605,0,0.0
1408,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND o.o_totalprice<262658.00 AND c.c_acctbal<-912.21;",10576.810152749156,10808,2.432000000226253,0,0.0
1409,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25069999992410885,0,0.0
1410,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey;",149999.99999999994,150000,0.27150000005349284,0,0.0
1411,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.24360000043088803,0,0.0
1412,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_supplycost>694.92 AND ps.ps_partkey<44848 AND l.l_partkey<122277 AND l.l_extendedprice=12870.88 AND ps.ps_suppkey>3521;",1.0,0,7.472600000255625,0,0.0
1413,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost=730.99 AND p.p_size<25 AND p.p_retailprice=1135.23 AND ps.ps_availqty>708;",0.00012087784441516045,0,0.9995000000344589,0,0.0
1414,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty<6544 AND ps.ps_partkey=190181;",2.6149003463405993,2,0.7316999999602558,0,0.0
1415,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND l.l_extendedprice>15568.11;",4761880.697996244,4764584,1.5439999997397535,0,0.0
1416,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=9995.74;",1.0,1,0.4659000005631242,0,0.0
1417,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_retailprice>1807.76 AND ps.ps_availqty<598 AND p.p_size=21 AND ps.ps_supplycost=779.48;",0.003847643799999616,0,0.9256000003006193,0,0.0
1418,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.256700000136334,0,0.0
1419,"SELECT COUNT(*) FROM partsupp ps,lineitem l WHERE ps.ps_id=l.l_ps_id AND ps.ps_partkey<67255 AND l.l_discount=0.09;",182828.3157751763,183206,2.8872000002593268,0,0.0
1420,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2948000001197215,0,0.0
1421,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>1760.34;",7507.999999999175,7508,0.4647999994631391,0,0.0
1422,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity=46.0 AND l.l_tax=0.01 AND l.l_extendedprice<62600.16 AND l.l_linenumber=2;",1032.1579128138044,1029,4.34899999982008,0,0.0
1423,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.35630000002129236,0,0.0
1424,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND l.l_orderkey>513671 AND l.l_tax=0.01 AND l.l_quantity<33.0;",390521.65126048884,390437,1.6187999999601743,0,0.0
1425,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.2345000002605957,0,0.0
1426,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal=9426.47;",1.0,1,0.6094999998822459,0,0.0
1427,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=3;",5.000000000000001,5,0.47249999988707714,0,0.0
1428,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount<0.1 AND l.l_partkey=88216 AND l.l_tax>0.01 AND l.l_quantity=5.0 AND l.l_extendedprice=59556.09;",1.0,0,2.5581999998394167,0,0.0
1429,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=0;",29763.999999999938,29764,0.29889999950682977,0,0.0
1430,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity=25.0 AND l.l_tax=0.06 AND o.o_totalprice=26399.10 AND o.o_custkey<64972;",1.0,0,1.871200000095996,0,0.0
1431,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<2;",9.99999999999999,10,0.3157999999530148,0,0.0
1432,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id;",6000776.911305,6001215,0.3147000006720191,0,0.0
1433,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal<213.41 AND ps.ps_availqty=2172 AND ps.ps_partkey<138420;",6.216143816808384,7,1.4535000000250875,0,0.0
1434,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost>478.37 AND ps.ps_availqty<5950 AND p.p_size=19;",4783.880856360325,4843,0.6506999998237006,0,0.0
1435,"SELECT COUNT(*) FROM lineitem l,partsupp ps WHERE ps.ps_id=l.l_ps_id AND ps.ps_suppkey<7525 AND ps.ps_supplycost>702.11;",1343624.027154663,1346305,2.728200000092329,0,0.0
1436,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2711000006456743,0,0.0
1437,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.242400000388443,0,0.0
1438,"SELECT COUNT(*) FROM orders o,customer c WHERE c.c_custkey=o.o_custkey AND c.c_acctbal=1882.42 AND c.c_nationkey>6;",1.0,17,1.6601999996055383,0,0.0
1439,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal>3058.77 AND n.n_regionkey<2;",37594.00874663086,37674,0.5341999994925573,0,0.0
1440,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal>337.53;",8790.99999999904,8791,0.4486999996515806,0,0.0
1441,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey AND p.p_size<27 AND ps.ps_supplycost=896.06;",5.736994999996381,3,0.8535000006304472,0,0.0
1442,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.31399999988934724,0,0.0
1443,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.2882999997382285,0,0.0
1444,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_availqty>6475 AND s.s_acctbal<8745.78 AND ps.ps_supplycost=310.11 AND ps.ps_partkey<162836 AND s.s_nationkey=18;",0.11623248004775077,0,1.2129000006098067,0,0.0
1445,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND ps.ps_supplycost<389.73 AND p.p_retailprice>1413.39 AND ps.ps_availqty>810 AND p.p_size>23 AND ps.ps_suppkey=4514;",9.017534518729452,8,1.0993999994752812,0,0.0
1446,"SELECT COUNT(*) FROM partsupp ps,part p WHERE p.p_partkey=ps.ps_partkey;",800000.0,800000,0.2891999993153149,0,0.0
1447,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<1034.73 AND n.n_regionkey>1;",16574.938613338712,16587,0.5141999999977998,0,0.0
1448,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey AND s.s_acctbal>64.20 AND ps.ps_partkey=199605 AND s.s_nationkey=16 AND ps.ps_availqty<5423 AND ps.ps_supplycost=454.31;",0.0366861599999961,0,0.9957000002032146,0,0.0
1449,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.26989999969373457,0,0.0
1450,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_discount>0.06 AND l.l_partkey<20670;",225291.51003118543,224887,0.6172000003061839,0,0.0
1451,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<3;",14.999999999999993,15,0.2893999999287189,0,0.0
1452,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey;",10000.0,10000,0.24450000000797445,0,0.0
1453,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey AND l.l_extendedprice>25034.64 AND l.l_linenumber=1 AND o.o_totalprice<231945.50;",788885.9262239466,758249,3.3319000003757537,0,0.0
1454,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND o.o_totalprice>192255.04 AND c.c_acctbal>1410.62 AND c.c_nationkey>15;",138160.21832772266,138630,2.521299999898474,0,0.0
1455,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<2;",9.99999999999999,10,0.3206000001227949,0,0.0
1456,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=3;",5.000000000000001,5,0.2762000003713183,0,0.0
1457,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey<0;",1.0,0,0.26759999946079915,0,0.0
1458,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.3531000002112705,0,0.0
1459,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.36949999957869295,0,0.0
1460,"SELECT COUNT(*) FROM customer c,nation n WHERE n.n_nationkey=c.c_nationkey AND n.n_regionkey=4 AND c.c_acctbal<4669.43;",15459.969279990511,15517,0.5885000000489526,0,0.0
1461,"SELECT COUNT(*) FROM part p,partsupp ps WHERE p.p_partkey=ps.ps_partkey AND p.p_size=13 AND ps.ps_availqty=9628 AND p.p_retailprice>1912.87 AND ps.ps_suppkey>3641;",0.10695688999160509,0,1.0910000000876607,0,0.0
1462,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey;",25.0,25,0.25879999975586543,0,0.0
1463,"SELECT COUNT(*) FROM partsupp ps,supplier s WHERE s.s_suppkey=ps.ps_suppkey AND ps.ps_supplycost=88.94 AND ps.ps_partkey<76153 AND ps.ps_availqty=1943 AND s.s_nationkey<22;",0.8816,0,0.9954000006473507,0,0.0
1464,"SELECT COUNT(*) FROM supplier s,partsupp ps WHERE s.s_suppkey=ps.ps_suppkey;",800000.0,800000,0.38469999981316505,0,0.0
1465,"SELECT COUNT(*) FROM orders o,lineitem l WHERE o.o_orderkey=l.l_orderkey AND l.l_quantity<6.0 AND l.l_extendedprice=80068.56;",1.0,0,2.2923999995327904,0,0.0
1466,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>1;",15.000000000000004,15,0.2682999993339763,0,0.0
1467,"SELECT COUNT(*) FROM lineitem l,orders o WHERE o.o_orderkey=l.l_orderkey;",6001215.0,6001215,0.23990000045159832,0,0.0
1468,"SELECT COUNT(*) FROM nation n,customer c WHERE n.n_nationkey=c.c_nationkey AND c.c_acctbal<7207.62;",111939.99999994373,111940,0.5850999996255268,0,0.0
1469,"SELECT COUNT(*) FROM region r,nation n WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey=1;",5.0,5,0.3755999996428727,0,0.0
1470,"SELECT COUNT(*) FROM customer c,orders o WHERE c.c_custkey=o.o_custkey AND c.c_nationkey<6 AND o.o_totalprice>227149.13 AND c.c_acctbal=1517.46;",1.0,0,2.559800000199175,0,0.0
1471,"SELECT COUNT(*) FROM supplier s,nation n WHERE n.n_nationkey=s.s_nationkey AND s.s_acctbal<-688.21;",295.99999999999875,296,0.4362999998193118,0,0.0
1472,"SELECT COUNT(*) FROM nation n,region r WHERE r.r_regionkey=n.n_regionkey AND n.n_regionkey>0;",20.000000000000004,20,0.26589999924908625,0,0.0
